timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1605526791434,1618,SLP: Search listing Page,200,OK,Amazon_Thread group 1-63,text,true,,135808,422,29,29,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,834,0,0
1605526791806,1253,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-91,text,true,,72162,464,28,28,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,471,0,0
1605526792046,1022,SLP: Search listing Page,200,OK,Amazon_Thread group 1-55,text,true,,133281,422,28,28,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,239,0,0
1605526792124,945,SLP: Search listing Page,200,OK,Amazon_Thread group 1-50,text,true,,130476,422,27,27,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,246,0,0
1605526792050,1031,SLP: Search listing Page,200,OK,Amazon_Thread group 1-76,text,true,,136755,422,26,26,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,245,0,0
1605526790994,2127,Cart Page,200,OK,Amazon_Thread group 1-94,text,true,,78301,427,25,25,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,957,0,60
1605526792014,1177,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-96,text,true,,71891,464,25,25,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,483,0,0
1605526791747,1444,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-99,text,true,,73972,464,25,25,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,472,0,0
1605526792309,986,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-88,text,true,,71290,464,25,25,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,401,0,0
1605526791909,1403,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-69,text,true,,72680,464,25,25,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,428,0,0
1605526790935,2400,SLP: Search listing Page,200,OK,Amazon_Thread group 1-68,text,true,,124850,422,25,25,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,239,0,0
1605526792300,1064,SLP: Search listing Page,200,OK,Amazon_Thread group 1-78,text,true,,136950,422,24,24,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,236,0,0
1605526792256,1179,SLP: Search listing Page,200,OK,Amazon_Thread group 1-66,text,true,,128415,422,23,23,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,233,0,0
1605526792560,890,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-90,text,true,,73775,464,22,22,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,452,0,0
1605526792564,966,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-83,text,true,,71186,464,22,22,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,508,0,0
1605526792306,1258,SLP: Search listing Page,200,OK,Amazon_Thread group 1-86,text,true,,133113,422,22,22,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,246,0,0
1605526791175,2542,SLP: Search listing Page,200,OK,Amazon_Thread group 1-74,text,true,,135967,422,21,21,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,252,0,0
1605526792654,1101,SLP: Search listing Page,200,OK,Amazon_Thread group 1-100,text,true,,127148,422,20,20,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,238,0,0
1605526792739,1069,SLP: Search listing Page,200,OK,Amazon_Thread group 1-95,text,true,,130961,422,19,19,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,261,0,0
1605526792825,1062,SLP: Search listing Page,200,OK,Amazon_Thread group 1-51,text,true,,132867,422,18,18,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,238,0,0
1605526791677,2244,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-87,text,true,,74572,464,17,17,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,1072,0,0
1605526792386,1647,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-98,text,true,,74333,464,17,17,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,476,0,0
1605526792829,1214,SLP: Search listing Page,200,OK,Amazon_Thread group 1-75,text,true,,131497,422,17,17,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,239,0,0
1605526792836,1262,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-93,text,true,,75581,464,16,16,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,415,0,0
1605526792892,1263,SLP: Search listing Page,200,OK,Amazon_Thread group 1-81,text,true,,124958,422,16,16,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,252,0,0
1605526793295,1031,SLP: Search listing Page,200,OK,Amazon_Thread group 1-88,text,true,,126264,422,15,15,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,248,0,0
1605526792737,1604,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-92,text,true,,74958,464,14,14,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,472,0,0
1605526793313,1041,SLP: Search listing Page,200,OK,Amazon_Thread group 1-69,text,true,,129546,422,14,14,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,241,0,0
1605526793191,1198,SLP: Search listing Page,200,OK,Amazon_Thread group 1-96,text,true,,136183,422,13,13,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,255,0,0
1605526793122,1357,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-94,text,true,,71806,464,12,12,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,381,0,0
1605526792289,2191,SLP: Search listing Page,200,OK,Amazon_Thread group 1-97,text,true,,125881,422,12,12,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,241,0,0
1605526791406,3169,SLP: Search listing Page,200,OK,Amazon_Thread group 1-72,text,true,,139903,422,11,11,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,830,0,0
1605526793451,1216,SLP: Search listing Page,200,OK,Amazon_Thread group 1-90,text,true,,129992,422,10,10,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,238,0,0
1605526791747,3031,SLP: Search listing Page,200,OK,Amazon_Thread group 1-84,text,true,,133995,422,9,9,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,829,0,0
1605526793530,1282,SLP: Search listing Page,200,OK,Amazon_Thread group 1-83,text,true,,139720,422,8,8,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,239,0,0
1605526794033,842,SLP: Search listing Page,200,OK,Amazon_Thread group 1-98,text,true,,127362,422,7,7,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,248,0,0
1605526793922,1055,SLP: Search listing Page,200,OK,Amazon_Thread group 1-87,text,true,,134354,422,6,6,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,239,0,0
1605526793060,2000,SLP: Search listing Page,200,OK,Amazon_Thread group 1-91,text,true,,128406,422,5,5,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,240,0,0
1605526794098,1053,SLP: Search listing Page,200,OK,Amazon_Thread group 1-93,text,true,,126266,422,4,4,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,255,0,0
1605526793192,1996,SLP: Search listing Page,200,OK,Amazon_Thread group 1-99,text,true,,133344,422,3,3,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,241,0,0
1605526794342,1149,SLP: Search listing Page,200,OK,Amazon_Thread group 1-92,text,true,,123828,422,2,2,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,240,0,0
1605526794479,1658,SLP: Search listing Page,200,OK,Amazon_Thread group 1-94,text,true,,130341,422,1,1,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,246,0,0
